repo,username,type,name,timestamp,additions,deletions,total,message,userURL,repoURL
hubot,tombell,1,Tom Bell,2011-12-03T15:28:16Z,5,2,7,"Update README with notice about external adapters

Adapters shouldn't add hubot as a dependency in their package.json files.
This caused an issue when sending messages between hubot and the adapter.",https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-03T16:24:39Z,1,1,2,Damn wording.,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-04T20:02:34Z,71,44,115,Update the template README.md with improvements,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-04T22:07:19Z,33,53,86,Update the main README file to be more friendly,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-04T22:12:48Z,37,12,49,Update template README file to be more friendly,https://github.com/tombell,https://github.com/balanced/hubot
www.balancedpayments.com,matthewfl,1,Matthew Francis-Landau,2013-06-10T19:19:13Z,207,2,209,fixed issue with docs dropdown and added flow page,https://github.com/matthewfl,https://github.com/balanced/www.balancedpayments.com
hubot,atmos,1,Corey Donohoe,2011-12-06T22:37:11Z,2,1,3,"don't bomb out if a name isn't set, just skip it",https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-06T22:38:10Z,6,2,8,release 2.0.6,https://github.com/atmos,https://github.com/balanced/hubot
billy,victorlin,1,Victor Lin,2013-08-18T05:52:01Z,168,41,209,Implement a rough framework to continue work on,https://github.com/victorlin,https://github.com/balanced/billy
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-26T23:48:27Z,114,95,209,Refactor tokenizing to put all the logic in the model where it belongs,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-ruby,External,-1,Josh Deeden,2012-06-10T22:08:33Z,134,73,207,"Fixes issues #1, #2 and #3.",https://github.com/gangster,https://github.com/balanced/balanced-ruby
balanced-docs,External,-1,Ryan Loomba,2013-05-30T21:28:00Z,160,46,206,rearranged directory structure,https://github.com/rloomba,https://github.com/balanced/balanced-docs
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-28T19:31:47Z,169,37,206,"Refactor modal component, add pay seller modal",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
hubot,atmos,1,Corey Donohoe,2011-12-07T08:14:49Z,15,2,17,"Merge pull request #204 from warpdude/master

Adding topic support to the Campfire adapter",https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-07T19:52:20Z,15,2,17,Merge remote-tracking branch 'origin/master',https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-07T23:44:36Z,1,2,3,"don't exit on access denied, just log the error",https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-07T23:52:09Z,7,2,9,realse v2.0.7,https://github.com/atmos,https://github.com/balanced/hubot
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-11-08T20:18:23Z,103,102,205,cleanup + ach debits,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
hubot,atmos,1,Corey Donohoe,2011-12-08T19:19:16Z,1,1,2,"Merge pull request #206 from markstory/test-fix

Fix tests passing by accident.",https://github.com/atmos,https://github.com/balanced/hubot
active_merchant,External,-1,Nathaniel Talbott,2011-04-22T15:41:35Z,197,7,204,Add authorize/capture/credit/void to SecurePay AU.,https://github.com/ntalbott,https://github.com/balanced/active_merchant
hubot,tombell,1,Tom Bell,2011-12-14T17:41:07Z,20,3,23,"Merge pull request #208 from ejfinneran/message-room-function

messageRoom function for the Robot class",https://github.com/tombell,https://github.com/balanced/hubot
fakeredis,External,-1,James Saryerwinnie,2011-06-25T17:22:50Z,203,0,203,Add set operations to fake redis,https://github.com/jamesls,https://github.com/balanced/fakeredis
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-30T18:26:23Z,99,103,202,"Merge pull request #643 from zachgersh/cleanup_integration_tests

cleans up bank_account.js tests",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
active_merchant,External,-1,John Duff,2011-10-10T16:47:08Z,169,32,201,Payflow Link: Use secure token for passing data to PayPal,https://github.com/jduff,https://github.com/balanced/active_merchant
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-05-02T16:27:41Z,59,142,201,Template for transactions,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
hubot,tombell,1,Tom Bell,2011-12-15T19:53:37Z,3,2,5,"Merge pull request #211 from simon/google-image-empty-result

If result from google images is empty, don't die.",https://github.com/tombell,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-15T20:47:22Z,10,7,17,"Merge pull request #210 from sapegin/master

Working Gtalk adapter",https://github.com/atmos,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-15T21:19:37Z,0,759,759,"hubot's completed his 12 step program, he's now clean",https://github.com/tombell,https://github.com/balanced/hubot
balanced-dashboard,External,-1,Mark Muskardin,2013-08-22T21:07:01Z,179,22,201,"* List of Events added to Transaction page
* New Events page added",https://github.com/fromthought2web,https://github.com/balanced/balanced-dashboard
balanced-dashboard,External,-1,Tarun Chaudhry,2013-09-27T19:20:32Z,162,38,200,added support for print stylesheet; stylesheet for printing invoices; customer address string,https://github.com/tarunc,https://github.com/balanced/balanced-dashboard
hubot,tombell,1,Tom Bell,2011-12-21T11:28:15Z,1,1,2,Update README about npm. Fixes #214.,https://github.com/tombell,https://github.com/balanced/hubot
balanced-dashboard,External,-1,Tarun Chaudhry,2013-09-27T19:20:32Z,162,38,200,added support for print stylesheet; stylesheet for printing invoices; customer address string,https://github.com/tarunc,https://github.com/balanced/balanced-dashboard
billy,victorlin,1,Victor Lin,2013-10-08T02:24:51Z,199,0,199,"Merge pull request #59 from victorlin/bugfix-transaction-renderer

Bugfix transaction renderer",https://github.com/victorlin,https://github.com/balanced/billy
hubot,atmos,1,Corey Donohoe,2011-12-22T22:27:36Z,3,3,6,"Merge pull request #217 from schisamo/roles-hipchat-support

make role.coffee script honor the hipchat @ syntax",https://github.com/atmos,https://github.com/balanced/hubot
balanced-docs,External,-1,Ryan Loomba,2013-05-16T21:08:17Z,196,0,196,added customer resource to docs,https://github.com/rloomba,https://github.com/balanced/balanced-docs
balanced-node,External,-1,Ryan Loomba,2013-06-12T18:49:21Z,158,38,196,added in remaining customer scenarios,https://github.com/rloomba,https://github.com/balanced/balanced-node
hubot,atmos,1,Corey Donohoe,2011-12-24T03:55:09Z,21,8,29,"add Response.finish() to indicate a message is ""handled""

* Message now has a @done attribute you can check
* Message and Response both have a finish() method to stop execution
* Addresses #200

Pull Request: master",https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T04:30:22Z,14,0,14,document .finish() behavior,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T04:31:20Z,2,2,4,prep for 2.1.0,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T05:13:36Z,37,10,47,"Merge pull request #218 from github/finish

add Response.finish() to indicate a message is ""handled""",https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T06:23:49Z,11,8,19,shift around the done handling,https://github.com/atmos,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T18:17:41Z,1,1,2,Bump coffee-script version,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T18:50:41Z,15,7,22,"Update behaviour of finishing further execution

* Break out of the loop instead
* Change order of loading scripts hubot-scripts.json before /scripts",https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T18:52:27Z,2,1,3,"Format the CHANGELOG correctly, duh",https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T19:29:09Z,2,1,3,Add connect dependency to package.json,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T20:17:16Z,1,1,2,Specify a room for the shell adapter,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T20:19:02Z,12,0,12,"Add `route` function on Robot

This allows users to specify routes and callbacks. Those callbacks will
be called when the matched route is requested.",https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T20:21:31Z,0,0,0,"Hubot is now a web app basically, use web",https://github.com/atmos,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T20:24:54Z,1,1,2,Swap app to web so we can listen on Heroku,https://github.com/tombell,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T20:31:13Z,8,8,16,OCD ordering/spacing,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T20:38:19Z,14,1,15,use basic auth if available,https://github.com/atmos,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T21:05:54Z,18,8,26,Add switch for disabling the http server,https://github.com/tombell,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T21:19:28Z,2,0,2,expose the router so we can use http verbs,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T21:28:27Z,2,2,4,have a default port and use the router for route,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T22:44:22Z,35,0,35,"working http interface

Simple examples:

* curl -i http://localhost:8080/hubot/info
* curl -i http://localhost:8080/hubot/time
* curl -i http://localhost:8080/hubot/version
* curl -X POST -i http://localhost:8080/hubot/ping

Pull Request: master",https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-12-24T22:51:33Z,8,18,26,use the version attribute on robot,https://github.com/atmos,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T23:04:40Z,4,0,4,Use bodyParser middleware to parse POST bodys,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T23:05:08Z,39,14,53,Merge branch 'connect-middleware' of github.com:github/hubot into connect-middleware,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-24T23:37:42Z,3,6,9,Update loadBot function,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2011-12-25T00:20:27Z,16,1,17,Update robot.router so we can log routes,https://github.com/tombell,https://github.com/balanced/hubot
balanced-node,External,-1,rloomba,2013-06-12T18:55:22Z,158,38,196,"Merge pull request #2 from rloomba/add-scenarios

added in remaining customer related scenarios",https://github.com/rloomba,https://github.com/balanced/balanced-node
balanced-csharp,cieplak,1,Patrick Cieplak,2013-06-04T04:12:01Z,98,97,195,added getters/setters to class attributes as a requirement for deserializion,https://github.com/cieplak,https://github.com/balanced/balanced-csharp
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-29T01:13:13Z,34,161,195,Switch to wildcards for requireJS so devs don't have to remember to add files to dashboard.js,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-10T23:59:18Z,128,67,195,Fixes #447 - specify (and view) appears on statement as,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-10-08T04:05:49Z,112,81,193,customers,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
hubot,atmos,1,Corey Donohoe,2012-01-10T01:25:58Z,1,0,1,"Merge pull request #224 from kevinsawicki/master

Set User-Agent header on translate calls",https://github.com/atmos,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2012-01-12T14:57:43Z,34,0,34,Update READMEs with HTTP information,https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2012-01-12T14:58:12Z,141,28,169,"Merge pull request #219 from github/connect-middleware

working http interface",https://github.com/tombell,https://github.com/balanced/hubot
billy,victorlin,1,Victor Lin,2013-09-12T06:11:23Z,184,7,191,Add transaction listing of a specific subscription,https://github.com/victorlin,https://github.com/balanced/billy
billy,victorlin,1,Victor Lin,2013-08-26T09:02:21Z,175,14,189,Add validation for all creating views,https://github.com/victorlin,https://github.com/balanced/billy
hubot,External,-1,zak@madzak.com,2011-11-05T18:38:52Z,104,84,188,merged owner (github repo) in,https://github.com/madzak,https://github.com/balanced/hubot
billy,victorlin,1,Victor Lin,2013-08-22T14:02:59Z,174,12,186,Add subscription API,https://github.com/victorlin,https://github.com/balanced/billy
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-20T01:51:22Z,121,64,185,Refund modal,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-csharp,cieplak,1,unknown,2013-05-30T19:35:06Z,180,3,183,Merge branch 'master' of github.com:balanced/balanced-csharp,https://github.com/cieplak,https://github.com/balanced/balanced-csharp
billy,victorlin,1,Victor Lin,2013-09-05T04:20:14Z,175,8,183,Implement subscription cancel,https://github.com/victorlin,https://github.com/balanced/billy
hubot,tombell,1,Tom Bell,2012-01-25T16:52:09Z,39,7,46,"Merge pull request #228 from titanous/catchall

Add a catch-all listener",https://github.com/tombell,https://github.com/balanced/hubot
billy,victorlin,1,Victor Lin,2013-10-02T06:41:17Z,182,1,183,Updated getting started document,https://github.com/victorlin,https://github.com/balanced/billy
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-10-01T23:05:20Z,115,67,182,"Merge pull request #656 from kleinsch/rev1-prelim2

Rev1 Prelim #2",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
hubot,tombell,1,Tom Bell,2012-01-28T00:35:54Z,21,13,34,"Merge pull request #229 from ejfinneran/fix-catch-all

Catch-all method firing for all messages",https://github.com/tombell,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2012-01-31T12:06:44Z,4,4,8,rename catchall -> catchAll,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2012-01-31T12:08:08Z,11,0,11,changelog for 2.1.3,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2012-01-31T13:18:21Z,2,2,4,this release has a name,https://github.com/atmos,https://github.com/balanced/hubot
balanced-docs,matthewfl,1,Matthew Francis-Landau,2013-07-12T22:06:30Z,122,59,181,"Merge remote-tracking branch 'origin/master' into rev0

Conflicts:
    site/header.html
    site/static/css/styles.css
    site/static/less/dropdown.less",https://github.com/matthewfl,https://github.com/balanced/balanced-docs
balanced-api,matthewfl,1,Matthew Francis-Landau,2013-07-25T18:22:41Z,146,34,180,"changed the uris to use links, need more cleaning",https://github.com/matthewfl,https://github.com/balanced/balanced-api
